时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2017-12-04 13:05,银行,1093.73,-0.16%,25.91,23.71,2.20,50,平安银行,2.46%,13.32
2017-12-04 13:05,零售,1569.07,-0.21%,9.62,9.32,0.30,74,中央商场,5.24%,9.04
2017-12-04 13:05,电力,1072.41,-0.26%,4.23,5.30,-1.07,69,华能国际,2.05%,6.47
2017-12-04 13:05,汽车整车,1589.41,-0.30%,5.29,8.37,-3.08,25,比亚迪,1.86%,64.53
2017-12-04 13:05,综合,1963.06,-0.31%,3.60,5.44,-1.84,28,亿利洁能,6.54%,6.35
2017-12-04 13:05,种植业与林业,2481.8,-0.32%,0.86,1.44,-0.58,20,神农基因,1.03%,3.93
2017-12-04 13:05,园区开发,1930.2,-0.36%,0.79,1.42,-0.63,10,电子城,7.06%,11.22
2017-12-04 13:05,化工合成材料,3365.43,-0.40%,15.95,15.14,0.81,76,恒力股份,6.80%,11.93
2017-12-04 13:05,视听器材,2669.47,-0.42%,3.55,3.93,-0.38,13,TCL集团,1.93%,4.23
2017-12-04 13:05,景点及旅游,2507.84,-0.50%,2.10,2.33,-0.23,23,西藏旅游,2.88%,20.01
2017-12-04 13:05,纺织制造,2012.51,-0.51%,2.55,3.33,-0.77,42,*ST中绒,5.08%,3.52
2017-12-04 13:05,农业服务,7566.8,-0.52%,0.49,0.81,-0.32,9,瑞普生物,1.04%,11.66
2017-12-04 13:05,贸易,2813.77,-0.54%,2.99,4.34,-1.35,32,天海投资,1.99%,7.18
2017-12-04 13:05,物流,4982.33,-0.57%,4.65,5.57,-0.91,32,恒基达鑫,4.26%,7.59
2017-12-04 13:05,化学制药,3662.32,-0.58%,19.70,20.32,-0.61,89,金达威,7.61%,20.64
2017-12-04 13:05,食品加工制造,3378.68,-0.60%,9.69,8.75,0.94,50,云南能投,9.98%,11.35
2017-12-04 13:05,房地产开发,2227.66,-0.60%,19.37,28.45,-9.08,129,京投发展,6.24%,6.13
2017-12-04 13:05,公交,1242.01,-0.67%,0.14,0.23,-0.10,8,江西长运,0.35%,8.53
2017-12-04 13:05,中药,2951.41,-0.78%,7.30,8.41,-1.11,68,片仔癀,2.57%,63.50
2017-12-04 13:05,医疗器械服务,7496.31,-0.79%,5.48,7.99,-2.50,55,览海投资,6.56%,7.63
2017-12-04 13:05,电气设备,3447.74,-0.84%,23.59,27.15,-3.56,190,金风科技,6.53%,16.98
2017-12-04 13:05,国防军工,1358.35,-0.89%,8.35,10.46,-2.12,40,北斗星通,4.13%,32.28
2017-12-04 13:05,证券,1298.53,-0.91%,17.46,29.93,-12.47,35,国盛金控,0.76%,22.67
2017-12-04 13:05,通信服务,2689.19,-0.93%,8.09,10.56,-2.48,42,中青宝,2.20%,15.78
2017-12-04 13:05,传媒,2860.44,-0.95%,14.14,19.25,-5.11,102,恺英网络,5.69%,26.00
2017-12-04 13:05,电子制造,5130.18,-0.95%,12.63,13.50,-0.87,47,立讯精密,4.56%,24.78
2017-12-04 13:05,化学制品,3534.44,-0.95%,36.45,36.76,-0.31,187,润禾材料,10.01%,19.34
2017-12-04 13:05,计算机设备,2672.47,-0.96%,12.54,16.07,-3.53,47,大华股份,4.37%,25.57
2017-12-04 13:05,服装家纺,2762.54,-1.02%,4.42,5.44,-1.03,52,三夫户外,4.29%,26.96
2017-12-04 13:05,汽车零部件,3118.24,-1.03%,10.63,14.58,-3.95,103,日上集团,3.11%,4.64
2017-12-04 13:05,通用设备,3533.11,-1.04%,11.27,16.44,-5.17,149,红宇新材,3.75%,7.74
2017-12-04 13:05,通信设备,3459.99,-1.09%,31.96,34.04,-2.07,87,武汉凡谷,4.59%,13.90
2017-12-04 13:05,专用设备,3582.17,-1.11%,12.91,19.92,-7.01,142,合力科技,44.02%,20.48
2017-12-04 13:05,生物制品,5561.15,-1.12%,14.85,17.15,-2.30,49,长春高新,4.38%,173.99
2017-12-04 13:05,建筑装饰,3926.05,-1.16%,14.18,20.00,-5.81,118,雅百特,5.93%,9.11
2017-12-04 13:05,家用轻工,3854.42,-1.19%,4.02,7.10,-3.08,69,好太太,10.04%,12.50
2017-12-04 13:05,计算机应用,7598.87,-1.19%,32.62,47.43,-14.81,157,中科创达,4.09%,35.92
2017-12-04 13:05,光学光电子,3218.42,-1.20%,49.97,42.37,7.61,59,京东方A,5.39%,5.67
2017-12-04 13:05,非汽车交运,3178.01,-1.27%,3.07,5.35,-2.28,21,北方股份,1.32%,22.26
2017-12-04 13:05,酒店及餐饮,1238.81,-1.37%,0.72,0.93,-0.22,10,岭南控股,0.34%,11.79
2017-12-04 13:05,半导体及元件,3754.95,-1.40%,39.51,53.88,-14.36,71,奥士康,10.01%,48.13
2017-12-04 13:05,环保工程,4762.83,-1.50%,5.60,9.40,-3.80,37,中再资环,4.89%,7.29
2017-12-04 13:05,其他电子,4355.74,-1.53%,10.79,11.65,-0.86,46,洁美科技,4.05%,38.80
2017-12-04 13:05,造纸,1779.38,-1.57%,3.09,5.38,-2.29,21,华泰股份,0.15%,6.56
2017-12-04 13:05,包装印刷,2700.66,-1.61%,1.70,3.33,-1.63,35,*ST中富,3.26%,4.12
2017-12-04 13:05,仪器仪表,2957.22,-1.87%,1.17,2.40,-1.23,28,航天科技,0.76%,25.09
2017-12-04 13:05,新材料,4436.83,-2.02%,15.84,17.42,-1.59,34,方大炭素,2.84%,25.69
2017-12-04 13:10,饮料制造,1996.37,1.83%,33.74,25.33,8.41,40,香飘飘,10.02%,24.71
2017-12-04 13:10,机场航运,2117.43,1.32%,8.59,5.64,2.95,11,南方航空,3.80%,11.20
2017-12-04 13:10,石油矿业开采,1858.83,1.08%,4.42,3.68,0.74,13,鄂尔多斯,4.39%,16.63
2017-12-04 13:10,港口航运,917.243,1.00%,6.56,4.88,1.68,28,中远海控,7.54%,6.85
2017-12-04 13:10,化工新材料,4057.91,0.66%,6.42,5.64,0.79,16,中国巨石,2.42%,13.98
2017-12-04 13:10,基础化学,2502.15,0.66%,11.70,11.63,0.07,45,广汇能源,6.89%,4.81
2017-12-04 13:10,煤炭开采,1402.59,0.33%,14.51,15.91,-1.41,33,山煤国际,3.34%,4.95
2017-12-04 13:10,养殖业,2781.11,0.27%,4.30,3.16,1.13,24,牧原股份,5.61%,49.71
2017-12-04 13:10,公路铁路运输,973.344,0.26%,2.99,3.45,-0.46,24,华北高速,8.39%,8.78
2017-12-04 13:10,钢铁,1538.54,0.24%,25.45,30.51,-5.06,32,安阳钢铁,4.86%,5.39
2017-12-04 13:10,农产品加工,2773.43,0.22%,4.72,3.93,0.79,37,天马科技,4.28%,12.42
2017-12-04 13:10,燃气水务,1614.84,0.18%,4.44,5.59,-1.16,36,百川能源,5.50%,14.57
2017-12-04 13:10,保险及其他,2983.99,0.12%,40.07,30.67,9.40,25,中国太保,3.99%,42.49
2017-12-04 13:10,有色冶炼加工,1960.11,0.07%,41.02,41.24,-0.22,79,荣华实业,9.95%,6.19
2017-12-04 13:10,医药商业,4856.02,0.05%,2.06,2.73,-0.67,22,海虹控股,9.99%,27.42
2017-12-04 13:10,银行,1094.65,-0.07%,26.39,24.06,2.33,50,平安银行,2.31%,13.30
2017-12-04 13:10,交运设备服务,1196.84,-0.11%,1.30,1.57,-0.27,11,中国中期,1.34%,15.10
2017-12-04 13:10,白色家电,3620.55,-0.12%,21.99,15.87,6.12,48,小天鹅A,6.08%,59.46
2017-12-04 13:10,建筑材料,3998.82,-0.13%,22.98,24.20,-1.22,71,亚泰集团,3.48%,5.65
2017-12-04 13:10,零售,1569.32,-0.20%,9.77,9.53,0.24,74,中央商场,6.40%,9.14
2017-12-04 13:10,采掘服务,1201.93,-0.24%,2.13,3.75,-1.62,15,蓝焰控股,5.44%,17.82
2017-12-04 13:10,园区开发,1932.4,-0.24%,0.81,1.42,-0.61,10,电子城,7.25%,11.24
2017-12-04 13:10,电力,1072.56,-0.24%,4.29,5.38,-1.09,69,华能国际,2.21%,6.48
2017-12-04 13:10,种植业与林业,2482.72,-0.28%,0.89,1.50,-0.61,20,海南橡胶,1.22%,5.79
2017-12-04 13:10,综合,1963.49,-0.28%,3.67,5.53,-1.87,28,亿利洁能,7.55%,6.41
2017-12-04 13:10,汽车整车,1589.25,-0.31%,5.39,8.50,-3.11,25,比亚迪,1.66%,64.40
2017-12-04 13:10,化工合成材料,3364.44,-0.42%,16.17,15.30,0.86,76,恒力股份,7.07%,11.96
2017-12-04 13:10,景点及旅游,2508.28,-0.48%,2.21,2.36,-0.15,23,西藏旅游,3.08%,20.05
2017-12-04 13:10,纺织制造,2012.73,-0.50%,2.60,3.36,-0.76,42,*ST中绒,5.08%,3.52
2017-12-04 13:10,视听器材,2667.26,-0.50%,3.58,4.05,-0.48,13,TCL集团,1.69%,4.22
2017-12-04 13:10,物流,4983.63,-0.54%,4.71,5.65,-0.94,32,恒基达鑫,4.26%,7.59
2017-12-04 13:10,贸易,2812.7,-0.58%,3.03,4.37,-1.35,32,天海投资,1.85%,7.16
2017-12-04 13:10,农业服务,7561.7,-0.58%,0.51,0.85,-0.34,9,瑞普生物,1.04%,11.66
2017-12-04 13:10,化学制药,3661.9,-0.59%,20.00,20.80,-0.80,89,金达威,7.77%,20.67
2017-12-04 13:10,食品加工制造,3378.13,-0.61%,9.84,8.96,0.88,50,云南能投,9.98%,11.35
2017-12-04 13:10,房地产开发,2227.35,-0.62%,19.61,28.86,-9.25,129,京投发展,6.07%,6.12
2017-12-04 13:10,公交,1241.86,-0.68%,0.14,0.24,-0.10,8,富临运业,0.00%,0.00
2017-12-04 13:10,中药,2951.17,-0.79%,7.43,8.53,-1.10,68,方盛制药,2.42%,11.45
2017-12-04 13:10,医疗器械服务,7495.1,-0.81%,5.62,8.09,-2.48,55,览海投资,6.56%,7.63
2017-12-04 13:10,国防军工,1359.09,-0.84%,8.42,10.57,-2.15,40,北斗星通,3.97%,32.23
2017-12-04 13:10,电气设备,3446.75,-0.87%,24.03,27.57,-3.54,190,金风科技,6.59%,16.99
2017-12-04 13:10,计算机设备,2674.09,-0.90%,12.88,16.29,-3.41,47,苏州科达,4.56%,33.47
2017-12-04 13:10,证券,1298.12,-0.94%,17.69,30.40,-12.71,35,国海证券,0.57%,5.26
2017-12-04 13:10,通信服务,2688.94,-0.94%,8.21,10.79,-2.58,42,中青宝,2.01%,15.75
2017-12-04 13:10,传媒,2860.16,-0.96%,14.47,19.60,-5.13,102,恺英网络,6.50%,26.20
2017-12-04 13:10,电子制造,5129.11,-0.97%,12.89,13.72,-0.82,47,立讯精密,5.36%,24.97
2017-12-04 13:10,化学制品,3533.78,-0.97%,36.87,37.24,-0.37,187,润禾材料,10.01%,19.34
2017-12-04 13:10,服装家纺,2762.47,-1.02%,4.81,5.60,-0.79,52,三夫户外,4.37%,26.98
2017-12-04 13:10,通用设备,3532.55,-1.06%,11.41,16.62,-5.21,149,红宇新材,3.48%,7.72
2017-12-04 13:10,汽车零部件,3117.2,-1.06%,10.75,14.75,-4.00,103,日上集团,3.33%,4.65
2017-12-04 13:10,通信设备,3459.99,-1.09%,31.96,34.04,-2.07,87,武汉凡谷,4.59%,13.90
2017-12-04 13:10,专用设备,3582.17,-1.11%,12.91,19.92,-7.01,142,合力科技,44.02%,20.48
2017-12-04 13:10,生物制品,5561.15,-1.12%,14.85,17.15,-2.30,49,长春高新,4.38%,173.99
2017-12-04 13:10,建筑装饰,3926.05,-1.16%,14.18,20.00,-5.81,118,雅百特,5.93%,9.11
2017-12-04 13:10,家用轻工,3854.42,-1.19%,4.02,7.10,-3.08,69,好太太,10.04%,12.50
2017-12-04 13:10,计算机应用,7598.87,-1.19%,32.62,47.43,-14.81,157,中科创达,4.09%,35.92
2017-12-04 13:10,光学光电子,3218.42,-1.20%,49.97,42.37,7.61,59,京东方A,5.39%,5.67
2017-12-04 13:10,非汽车交运,3178.01,-1.27%,3.07,5.35,-2.28,21,北方股份,1.32%,22.26
2017-12-04 13:10,酒店及餐饮,1238.81,-1.37%,0.72,0.93,-0.22,10,岭南控股,0.34%,11.79
2017-12-04 13:10,半导体及元件,3754.95,-1.40%,39.51,53.88,-14.36,71,奥士康,10.01%,48.13
2017-12-04 13:10,环保工程,4762.83,-1.50%,5.60,9.40,-3.80,37,中再资环,4.89%,7.29
2017-12-04 13:10,其他电子,4355.74,-1.53%,10.79,11.65,-0.86,46,洁美科技,4.05%,38.80
2017-12-04 13:10,造纸,1779.38,-1.57%,3.09,5.38,-2.29,21,华泰股份,0.15%,6.56
2017-12-04 13:10,包装印刷,2700.66,-1.61%,1.70,3.33,-1.63,35,*ST中富,3.26%,4.12
2017-12-04 13:10,仪器仪表,2957.22,-1.87%,1.17,2.40,-1.23,28,航天科技,0.76%,25.09
2017-12-04 13:10,新材料,4436.83,-2.02%,15.84,17.42,-1.59,34,方大炭素,2.84%,25.69
2017-12-04 13:15,饮料制造,1997.34,1.88%,34.94,26.11,8.82,40,香飘飘,10.02%,24.71
2017-12-04 13:15,机场航运,2114.42,1.18%,8.72,5.87,2.85,11,南方航空,3.62%,11.18
2017-12-04 13:15,石油矿业开采,1857.24,1.00%,4.47,3.72,0.75,13,鄂尔多斯,5.15%,16.75
2017-12-04 13:15,港口航运,916.301,0.90%,6.61,4.95,1.67,28,中远海控,7.54%,6.84
2017-12-04 13:15,化工新材料,4060.76,0.73%,6.53,5.70,0.82,16,中国巨石,2.64%,14.01
2017-12-04 13:15,基础化学,2502.21,0.66%,11.85,11.85,-0.00,45,广汇能源,6.44%,4.80
2017-12-04 13:15,煤炭开采,1402.16,0.30%,14.64,16.15,-1.51,33,山煤国际,3.34%,4.95
2017-12-04 13:15,养殖业,2781.8,0.30%,4.40,3.37,1.03,24,牧原股份,5.99%,49.89
2017-12-04 13:15,农产品加工,2774.41,0.26%,4.88,4.01,0.88,37,天马科技,4.37%,12.43
2017-12-04 13:15,公路铁路运输,973.139,0.24%,3.03,3.52,-0.48,24,华北高速,8.52%,8.79
2017-12-04 13:15,保险及其他,2986.94,0.22%,42.29,31.81,10.48,25,中国太保,4.43%,42.67
2017-12-04 13:15,燃气水务,1614.71,0.17%,4.48,5.70,-1.22,36,百川能源,5.43%,14.56
2017-12-04 13:15,钢铁,1536.91,0.13%,25.60,30.96,-5.35,32,安阳钢铁,4.09%,5.34
2017-12-04 13:15,有色冶炼加工,1960.34,0.09%,42.00,41.71,0.29,79,荣华实业,9.95%,6.19
2017-12-04 13:15,医药商业,4857.62,0.08%,2.15,2.81,-0.66,22,海虹控股,9.99%,27.42
2017-12-04 13:15,交运设备服务,1197.81,-0.03%,1.32,1.62,-0.30,11,中国中期,1.27%,15.09
2017-12-04 13:15,白色家电,3621.52,-0.10%,22.65,16.29,6.36,48,小天鹅A,6.21%,59.53
2017-12-04 13:15,银行,1094.19,-0.12%,27.24,24.49,2.76,50,平安银行,2.31%,13.30
2017-12-04 13:15,采掘服务,1202.89,-0.16%,2.14,3.78,-1.64,15,蓝焰控股,5.15%,17.77
2017-12-04 13:15,零售,1569.78,-0.17%,10.02,9.88,0.15,74,中央商场,9.20%,9.36
2017-12-04 13:15,建筑材料,3997.2,-0.17%,23.27,24.57,-1.29,71,亚泰集团,3.48%,5.65
2017-12-04 13:15,电力,1072.59,-0.24%,4.37,5.53,-1.16,69,福能股份,1.91%,8.02
2017-12-04 13:15,园区开发,1931.72,-0.28%,0.82,1.43,-0.60,10,电子城,7.54%,11.27
2017-12-04 13:15,汽车整车,1589.33,-0.30%,5.49,8.63,-3.14,25,比亚迪,1.75%,64.46
2017-12-04 13:15,综合,1963,-0.31%,3.72,5.60,-1.88,28,亿利洁能,7.55%,6.41
2017-12-04 13:15,种植业与林业,2480.67,-0.36%,0.89,1.54,-0.64,20,神农基因,1.28%,3.94
2017-12-04 13:15,化工合成材料,3364.57,-0.42%,16.37,15.55,0.82,76,恒力股份,6.62%,11.84
2017-12-04 13:15,景点及旅游,2509.16,-0.45%,2.27,2.42,-0.15,23,西藏旅游,3.75%,20.18
2017-12-04 13:15,纺织制造,2013.33,-0.47%,2.67,3.41,-0.74,42,*ST中绒,5.08%,3.52
2017-12-04 13:15,视听器材,2665.97,-0.55%,3.64,4.12,-0.49,13,TCL集团,1.45%,4.21
2017-12-04 13:15,化学制药,3663.07,-0.56%,20.40,21.15,-0.75,89,金达威,7.98%,20.71
2017-12-04 13:15,贸易,2812.35,-0.59%,3.08,4.44,-1.35,32,江苏舜天,1.51%,7.38
2017-12-04 13:15,农业服务,7560.11,-0.60%,0.53,0.87,-0.34,9,瑞普生物,1.04%,11.66
2017-12-04 13:15,物流,4979.93,-0.62%,4.76,5.75,-0.99,32,恒基达鑫,4.26%,7.59
2017-12-04 13:15,食品加工制造,3377.78,-0.62%,10.09,9.25,0.84,50,云南能投,9.98%,11.35
2017-12-04 13:15,房地产开发,2227.05,-0.63%,19.98,29.27,-9.28,129,京投发展,6.07%,6.12
2017-12-04 13:15,公交,1241.37,-0.72%,0.14,0.24,-0.10,8,江西长运,0.23%,8.52
2017-12-04 13:15,中药,2951.01,-0.80%,7.58,8.72,-1.13,68,方盛制药,2.42%,11.45
2017-12-04 13:15,国防军工,1359.32,-0.82%,8.53,10.68,-2.15,40,北斗星通,4.13%,32.28
2017-12-04 13:15,医疗器械服务,7493.46,-0.83%,5.68,8.23,-2.55,55,览海投资,7.12%,7.67
2017-12-04 13:15,电气设备,3446.7,-0.88%,25.59,28.10,-2.51,190,金风科技,6.40%,16.96
2017-12-04 13:15,计算机设备,2674.19,-0.90%,13.26,16.64,-3.39,47,苏州科达,4.69%,33.51
2017-12-04 13:15,通信服务,2689.3,-0.93%,8.36,10.97,-2.61,42,中青宝,1.81%,15.72
2017-12-04 13:15,化学制品,3534.71,-0.95%,37.49,37.92,-0.43,187,润禾材料,10.01%,19.34
2017-12-04 13:15,电子制造,5128.09,-0.99%,13.17,13.93,-0.76,47,立讯精密,5.19%,24.93
2017-12-04 13:15,传媒,2858.92,-1.00%,14.81,20.30,-5.49,102,恺英网络,5.89%,26.05
2017-12-04 13:15,证券,1297.15,-1.01%,18.13,30.96,-12.83,35,国海证券,0.57%,5.26
2017-12-04 13:15,服装家纺,2762.49,-1.02%,4.91,5.74,-0.83,52,三夫户外,4.25%,26.95
2017-12-04 13:15,通用设备,3531.72,-1.08%,11.76,16.93,-5.17,149,*ST沈机,3.97%,8.38
2017-12-04 13:15,汽车零部件,3116.18,-1.09%,10.96,15.02,-4.07,103,日上集团,2.89%,4.63
2017-12-04 13:15,通信设备,3459.99,-1.09%,31.96,34.04,-2.07,87,武汉凡谷,4.59%,13.90
2017-12-04 13:15,专用设备,3582.17,-1.11%,12.91,19.92,-7.01,142,合力科技,44.02%,20.48
2017-12-04 13:15,生物制品,5561.15,-1.12%,14.85,17.15,-2.30,49,长春高新,4.38%,173.99
2017-12-04 13:15,建筑装饰,3926.05,-1.16%,14.18,20.00,-5.81,118,雅百特,5.93%,9.11
2017-12-04 13:15,家用轻工,3854.42,-1.19%,4.02,7.10,-3.08,69,好太太,10.04%,12.50
2017-12-04 13:15,计算机应用,7598.87,-1.19%,32.62,47.43,-14.81,157,中科创达,4.09%,35.92
2017-12-04 13:15,光学光电子,3218.42,-1.20%,49.97,42.37,7.61,59,京东方A,5.39%,5.67
2017-12-04 13:15,非汽车交运,3178.01,-1.27%,3.07,5.35,-2.28,21,北方股份,1.32%,22.26
2017-12-04 13:15,酒店及餐饮,1238.81,-1.37%,0.72,0.93,-0.22,10,岭南控股,0.34%,11.79
2017-12-04 13:15,半导体及元件,3754.95,-1.40%,39.51,53.88,-14.36,71,奥士康,10.01%,48.13
2017-12-04 13:15,环保工程,4762.83,-1.50%,5.60,9.40,-3.80,37,中再资环,4.89%,7.29
2017-12-04 13:15,其他电子,4355.74,-1.53%,10.79,11.65,-0.86,46,洁美科技,4.05%,38.80
2017-12-04 13:15,造纸,1779.38,-1.57%,3.09,5.38,-2.29,21,华泰股份,0.15%,6.56
2017-12-04 13:15,包装印刷,2700.66,-1.61%,1.70,3.33,-1.63,35,*ST中富,3.26%,4.12
2017-12-04 13:15,仪器仪表,2957.22,-1.87%,1.17,2.40,-1.23,28,航天科技,0.76%,25.09
2017-12-04 13:15,新材料,4436.83,-2.02%,15.84,17.42,-1.59,34,方大炭素,2.84%,25.69
2017-12-04 13:20,饮料制造,1995.37,1.78%,35.61,26.81,8.80,40,香飘飘,10.02%,24.71
2017-12-04 13:20,机场航运,2113.1,1.11%,8.83,6.08,2.75,11,南方航空,3.34%,11.15
2017-12-04 13:20,石油矿业开采,1858.2,1.05%,4.50,3.76,0.74,13,鄂尔多斯,4.71%,16.68
2017-12-04 13:20,港口航运,916.093,0.88%,6.66,5.06,1.60,28,中远海控,7.38%,6.84
2017-12-04 13:20,化工新材料,4058.58,0.67%,6.64,5.82,0.82,16,长海股份,2.75%,13.06
2017-12-04 13:20,基础化学,2502.3,0.66%,12.02,12.12,-0.10,45,湘潭电化,8.46%,11.41
2017-12-04 13:20,农产品加工,2773.6,0.23%,5.09,4.12,0.97,37,天马科技,4.28%,12.42
2017-12-04 13:20,煤炭开采,1400.92,0.21%,14.71,16.50,-1.79,33,山煤国际,3.13%,4.94
2017-12-04 13:20,公路铁路运输,972.796,0.21%,3.07,3.57,-0.50,24,华北高速,8.39%,8.78
2017-12-04 13:20,保险及其他,2986.52,0.20%,44.14,32.73,11.40,25,中国太保,4.63%,42.75
2017-12-04 13:20,养殖业,2778.54,0.18%,4.49,3.65,0.84,24,牧原股份,5.10%,49.47
2017-12-04 13:20,燃气水务,1613.02,0.06%,4.52,5.82,-1.30,36,百川能源,5.65%,14.59
2017-12-04 13:20,医药商业,4855.68,0.04%,2.21,2.89,-0.68,22,海虹控股,9.99%,27.42
2017-12-04 13:20,钢铁,1535.19,0.02%,25.75,31.34,-5.59,32,安阳钢铁,3.89%,5.34
2017-12-04 13:20,有色冶炼加工,1958.92,0.01%,42.55,42.56,-0.02,79,荣华实业,9.95%,6.19
2017-12-04 13:20,银行,1093.98,-0.14%,27.87,25.45,2.43,50,平安银行,2.23%,13.29
2017-12-04 13:20,白色家电,3619.48,-0.15%,23.29,16.87,6.42,48,小天鹅A,7.05%,60.00
2017-12-04 13:20,零售,1569.82,-0.17%,10.21,10.14,0.07,74,中央商场,9.31%,9.39
2017-12-04 13:20,交运设备服务,1196.03,-0.18%,1.35,1.68,-0.33,11,特力A,1.12%,40.62
2017-12-04 13:20,园区开发,1933.58,-0.18%,0.86,1.46,-0.60,10,电子城,7.54%,11.27
2017-12-04 13:20,电力,1072.46,-0.25%,4.47,5.62,-1.14,69,华能国际,2.21%,6.48
2017-12-04 13:20,建筑材料,3993.31,-0.27%,23.51,24.90,-1.39,71,亚泰集团,3.48%,5.65
2017-12-04 13:20,采掘服务,1201.42,-0.28%,2.15,3.81,-1.66,15,蓝焰控股,4.97%,17.74
2017-12-04 13:20,综合,1962.35,-0.34%,3.80,5.68,-1.87,28,亿利洁能,8.05%,6.44
2017-12-04 13:20,汽车整车,1588.21,-0.38%,5.56,8.76,-3.20,25,比亚迪,1.48%,64.29
2017-12-04 13:20,种植业与林业,2479.22,-0.42%,0.90,1.57,-0.66,20,海南橡胶,1.05%,5.78
2017-12-04 13:20,纺织制造,2014.02,-0.44%,2.78,3.50,-0.73,42,*ST中绒,5.08%,3.52
2017-12-04 13:20,化工合成材料,3361.89,-0.50%,16.54,15.93,0.61,76,恒力股份,5.91%,11.83
2017-12-04 13:20,视听器材,2666.18,-0.54%,3.70,4.20,-0.50,13,TCL集团,1.69%,4.22
2017-12-04 13:20,农业服务,7564.16,-0.55%,0.56,0.88,-0.32,9,瑞普生物,1.04%,11.66
2017-12-04 13:20,景点及旅游,2506.4,-0.55%,2.33,2.59,-0.26,23,西藏旅游,3.60%,20.15
2017-12-04 13:20,贸易,2811.86,-0.61%,3.13,4.58,-1.45,32,兰生股份,2.14%,14.82
2017-12-04 13:20,化学制药,3660.52,-0.63%,20.80,21.78,-0.98,89,金达威,7.40%,20.60
2017-12-04 13:20,房地产开发,2226.92,-0.64%,20.41,29.73,-9.32,129,京投发展,5.89%,6.11
2017-12-04 13:20,食品加工制造,3377.26,-0.64%,10.34,9.55,0.78,50,云南能投,9.98%,11.35
2017-12-04 13:20,物流,4977.53,-0.66%,4.83,5.90,-1.08,32,恒基达鑫,4.26%,7.59
2017-12-04 13:20,公交,1240.72,-0.78%,0.14,0.25,-0.11,8,江西长运,0.23%,8.52
2017-12-04 13:20,非汽车交运,3193.23,-0.79%,3.44,5.67,-2.23,21,上海凤凰,4.65%,20.03
2017-12-04 13:20,中药,2950.52,-0.81%,7.69,8.95,-1.25,68,片仔癀,2.36%,63.37
2017-12-04 13:20,医疗器械服务,7488.65,-0.90%,5.76,8.39,-2.63,55,览海投资,6.84%,7.65
2017-12-04 13:20,国防军工,1358.07,-0.91%,8.59,10.89,-2.30,40,北斗星通,3.94%,32.22
2017-12-04 13:20,电气设备,3444.54,-0.94%,26.16,28.97,-2.81,190,金风科技,5.83%,16.87
2017-12-04 13:20,通信服务,2688.76,-0.95%,8.46,11.16,-2.71,42,中国联通,1.56%,7.15
2017-12-04 13:20,计算机设备,2672.49,-0.96%,13.60,17.09,-3.50,47,大华股份,4.16%,25.52
2017-12-04 13:20,化学制品,3533.16,-0.99%,38.05,38.79,-0.73,187,润禾材料,10.01%,19.34
2017-12-04 13:20,证券,1296.77,-1.04%,18.59,31.58,-12.99,35,国海证券,0.57%,5.26
2017-12-04 13:20,服装家纺,2761.31,-1.06%,4.98,5.93,-0.95,52,三夫户外,4.25%,26.95
2017-12-04 13:20,传媒,2856.94,-1.07%,15.14,20.77,-5.64,102,恺英网络,5.65%,25.99
2017-12-04 13:20,汽车零部件,3115.01,-1.13%,11.15,15.37,-4.22,103,日上集团,2.67%,4.62
2017-12-04 13:20,通用设备,3529.23,-1.15%,11.96,17.42,-5.46,149,*ST沈机,3.85%,8.37
2017-12-04 13:20,通信设备,3459.99,-1.09%,31.96,34.04,-2.07,87,武汉凡谷,4.59%,13.90
2017-12-04 13:20,专用设备,3582.17,-1.11%,12.91,19.92,-7.01,142,合力科技,44.02%,20.48
2017-12-04 13:20,生物制品,5561.15,-1.12%,14.85,17.15,-2.30,49,长春高新,4.38%,173.99
2017-12-04 13:20,建筑装饰,3926.05,-1.16%,14.18,20.00,-5.81,118,雅百特,5.93%,9.11
2017-12-04 13:20,家用轻工,3854.42,-1.19%,4.02,7.10,-3.08,69,好太太,10.04%,12.50
2017-12-04 13:20,计算机应用,7598.87,-1.19%,32.62,47.43,-14.81,157,中科创达,4.09%,35.92
2017-12-04 13:20,光学光电子,3218.42,-1.20%,49.97,42.37,7.61,59,京东方A,5.39%,5.67
2017-12-04 13:20,非汽车交运,3178.01,-1.27%,3.07,5.35,-2.28,21,北方股份,1.32%,22.26
2017-12-04 13:20,酒店及餐饮,1238.81,-1.37%,0.72,0.93,-0.22,10,岭南控股,0.34%,11.79
2017-12-04 13:20,半导体及元件,3754.95,-1.40%,39.51,53.88,-14.36,71,奥士康,10.01%,48.13
2017-12-04 13:20,环保工程,4762.83,-1.50%,5.60,9.40,-3.80,37,中再资环,4.89%,7.29
2017-12-04 13:20,其他电子,4355.74,-1.53%,10.79,11.65,-0.86,46,洁美科技,4.05%,38.80
2017-12-04 13:20,造纸,1779.38,-1.57%,3.09,5.38,-2.29,21,华泰股份,0.15%,6.56
2017-12-04 13:20,包装印刷,2700.66,-1.61%,1.70,3.33,-1.63,35,*ST中富,3.26%,4.12
2017-12-04 13:20,仪器仪表,2957.22,-1.87%,1.17,2.40,-1.23,28,航天科技,0.76%,25.09
2017-12-04 13:20,新材料,4436.83,-2.02%,15.84,17.42,-1.59,34,方大炭素,2.84%,25.69
